t,ex,ey,ez,ax,ay,az,mx,my,mz,gx,gy,gz
1613570977136,4.5625,11.5625,1.3125,1.12,0.25,4.96,-69.1875,69.375,-48.1875,-0.00555556,-0.06,0.0133333
1613570977240,4.5625,11.5625,1.3125,-1.55,1.15,13.99,-69.5,69.375,-48.1875,-0.00555556,-0.0366667,0.01
1613570977346,4.625,11.5625,1.375,0.24,-1.13,5.67,-69.1875,70.0625,-45.6875,0.0122222,0.02,-0.00888889
1613570977450,4.625,11.625,1.375,2.4,-1.06,0.37,-69.5,69.375,-48.1875,0.0133333,0.0344444,-0.0177778
1613570977556,4.625,11.625,1.375,-3.23,1.14,19.04,-69.5,68.6875,-46,-0.00666667,-0.0233333,0
1613570977661,4.625,11.625,1.3125,-2.48,0.24,16.36,-69.1875,69.375,-47.5,-0.00666667,-0.0411111,0.00777778
1613570977765,4.625,11.625,1.3125,-3.64,1.31,19.05,-69.1875,68.6875,-46.375,0.00222222,-0.0177778,0.0122222
1613570977871,4.625,11.625,1.3125,2.38,-0.94,-0.29,-68.75,69,-47.875,0.00555556,-0.0222222,-0.00333333
1613570977974,4.625,11.6875,1.375,1.59,-0.08,2.94,-69.5,68.6875,-47.875,0.00333333,0.0311111,-0.0166667
1613570978077,4.625,11.75,1.375,-2.08,0.1,15.59,-69.5,69.375,-46,-0.0111111,-0.0288889,0.00555556
1613570978180,4.625,11.75,1.375,-3.73,1.05,19.14,-68.75,68.6875,-46,-0.00333333,-0.03,0.0122222
1613570978284,4.625,11.75,1.375,-1.94,0,14.63,-69.875,69,-47.875,0.00222222,-0.00222222,0.00111111
1613570978387,4.625,11.75,1.375,1.18,0.79,6.09,-69.1875,69,-46,0.00111111,0.0244444,-0.0133333
1613570978493,4.625,11.75,1.375,-2.22,-0.06,14.58,-68.5,68.25,-47.5,-0.00222222,0.0155556,-0.01
1613570978596,4.625,11.8125,1.375,0.66,-0.93,6.24,-68.75,69.375,-47.0625,-0.00888889,-0.0366667,0.01
1613570978703,4.625,11.8125,1.375,-2.56,0,17.09,-69.5,69.375,-47.0625,-0.0144444,-0.0288889,0.0155556
1613570978806,4.6875,11.8125,1.375,0.09,-1,7.12,-68.75,69,-47.5,0.00888889,-0.0133333,0.00111111
1613570978914,4.6875,11.8125,1.375,-1.51,1.12,13.86,-69.1875,69,-46.75,0.00444444,0.0322222,-0.0133333
1613570979017,4.6875,11.875,1.375,-3.22,0.99,19.75,-69.5,69,-47.5,-0.00555556,0.0144444,-0.00555556
1613570979126,4.6875,11.875,1.375,2.17,-0.92,-0.18,-69.1875,69,-47.5,-0.00666667,-0.0133333,0.00222222
1613570979229,4.6875,11.9375,1.375,1.75,-0.02,3.13,-69.5,69,-46.75,-0.00777778,-0.0433333,0.0111111
1613570979333,4.6875,11.9375,1.375,1.84,-0.88,0.88,-69.875,69,-46.75,0.0133333,0.0144444,-0.0111111
1613570979437,4.6875,12,1.375,1,0.6,3.46,-69.875,68.25,-46.375,0.00111111,0.0566667,-0.0111111
1613570979543,4.75,12,1.375,-2.38,-0.09,15.37,-69.1875,69.375,-46.75,-0.00444444,0.0166667,-0.00444444
1613570979647,4.75,12,1.375,1.71,0.37,3.04,-68.75,69.6875,-46.375,-0.0122222,-0.0166667,0.00333333
1613570979750,4.75,12,1.4375,-1.55,1.16,12.33,-68.75,69,-46.75,-0.00888889,-0.0555556,0.0122222
1613570979858,4.75,12,1.4375,1.39,0.5,3.91,-69.875,69,-47.0625,0.01,-0.0133333,-0.00333333
1613570979961,4.75,12.0625,1.4375,-1.28,1.18,13.12,-69.875,69,-46.75,0.00777778,0.0155556,-0.0133333
1613570980068,4.75,12.0625,1.4375,0.38,-1.12,6.73,-70.25,67.875,-47.0625,0.00333333,0.0122222,-0.0133333
1613570980171,4.75,12.125,1.4375,2.11,-1.01,-0.03,-69.5,69,-48.1875,-0.0111111,-0.0222222,0.01
1613570980279,4.75,12.125,1.375,-3.38,1.07,18.91,-69.1875,69,-47.0625,-0.00777778,-0.0411111,0.0122222
1613570980382,4.75,12.125,1.4375,-2.98,0.63,17.61,-69.1875,69,-46.75,0.00888889,-0.00111111,-0.00111111
1613570980485,4.8125,12.125,1.4375,-3.72,1.63,20.36,-69.875,68.6875,-47.0625,0.00666667,0.0355556,-0.0122222
1613570980588,4.8125,12.1875,1.4375,2.32,-1.29,0.4,-69.1875,69,-46.375,-0.0166667,-0.0188889,0.00222222
1613570980691,4.8125,12.1875,1.4375,1.74,0.26,4.32,-69.1875,69.375,-47.875,-0.01,-0.0311111,0.0111111
1613570980798,4.8125,12.1875,1.4375,-2.1,-0.07,15.03,-69.1875,69.375,-46,0.00666667,-0.00444444,0
1613570980902,4.8125,12.1875,1.4375,0.01,-0.99,7.7,-69.875,69,-47.0625,0.0122222,-0.02,-0.00888889
1613570981007,4.8125,12.25,1.4375,-2.54,0.28,16.41,-69.1875,69.375,-48.5625,-0.00333333,0.0322222,-0.0155556
1613570981113,4.875,12.25,1.4375,1.38,0.3,4.95,-69.1875,68.6875,-46,-0.00444444,-0.00555556,-0.00444444
1613570981217,4.875,12.25,1.4375,-1.05,0.97,12.03,-69.1875,68.6875,-47.5,-0.00777778,-0.0222222,0.01
1613570981323,4.875,12.25,1.4375,0.29,-0.74,8.18,-70.25,68.6875,-47.0625,-0.00777778,-0.0544444,0.0111111
1613570981427,4.875,12.25,1.375,1.79,-0.65,0.38,-69.1875,69.375,-46,0,-0.01,-0.00111111
1613570981534,4.875,12.25,1.375,0.29,-0.99,5.5,-68.75,68.6875,-47.0625,0.00666667,0.01,-0.01
1613570981637,4.875,12.3125,1.4375,2.85,-0.88,0.14,-69.1875,68.25,-46.75,-0.00444444,0.0366667,-0.0122222
1613570981740,4.875,12.375,1.4375,-3.77,1.68,20.98,-69.875,68.6875,-46.375,-0.02,-0.0344444,0.01
1613570981843,4.875,12.3125,1.4375,2.14,-1,-0.06,-69.5,69.375,-46.75,-0.00666667,-0.0255556,0.0111111
1613570981946,4.9375,12.375,1.4375,1.74,-0.02,3.41,-69.1875,69.375,-46.75,0.00888889,-0.00111111,0
1613570982049,4.9375,12.375,1.4375,2.36,-1.06,0.93,-69.5,68.6875,-48.1875,-0.00111111,0.0455556,-0.0144444
1613570982156,4.9375,12.4375,1.4375,-3.29,1.33,18.23,-69.1875,69,-47.0625,-0.00222222,0.0122222,-0.00888889
1613570982263,4.9375,12.4375,1.4375,-2.43,0.17,17.22,-68.75,69,-47.0625,-0.00888889,-0.0366667,0.0133333
1613570982367,4.9375,12.4375,1.4375,-0.08,-0.9,8.53,-69.5,70.5,-47.5,0.00111111,-0.0522222,0.00888889
1613570982473,4.9375,12.4375,1.4375,-0.59,1.07,10.93,-68.75,69.375,-46.75,0.01,-0.00666667,-0.00333333
1613570982578,5,12.4375,1.4375,-0.78,-0.47,9.18,-69.1875,69,-47.5,0.00777778,0.04,-0.0133333
1613570982683,5,12.5,1.4375,-0.46,0.94,9.89,-69.5,69.375,-48.5625,-0.00444444,0.0211111,-0.00888889
1613570982789,5,12.5,1.4375,-0.63,-0.56,8.85,-69.5,69.6875,-47.0625,-0.00777778,0.00222222,0.00222222
1613570982892,5,12.5,1.4375,2.41,-1.28,0.58,-69.5,69,-46,-0.00777778,-0.0311111,0.0166667
1613570982995,5.0625,12.5,1.4375,-3.44,1.6,18.76,-69.1875,69,-46,0.0111111,0.00888889,-0.01
1613570983100,5.0625,12.5625,1.4375,2.15,-1.16,2.04,-68.375,68.6875,-46.75,0.00777778,0.0111111,-0.0122222
1613570983204,5.0625,12.625,1.5,-3.18,1.31,19.02,-69.5,68.6875,-47.0625,-0.00888889,-0.00333333,-0.00333333
1613570983309,5.0625,12.625,1.5,2.38,-1.04,1.91,-69.1875,69,-46,-0.0122222,-0.0255556,0.00222222
1613570983412,5.0625,12.625,1.5,2.47,-0.19,1.15,-68.75,68.6875,-47.5,-0.00444444,-0.04,0.00888889
1613570983520,5.0625,12.5625,1.5,2.27,-1.31,0.44,-69.875,69,-47.0625,0.00333333,-0.0255556,0.00333333
1613570983623,5.125,12.625,1.5,2.1,-0.27,1.37,-68.75,69,-46.75,0.01,0.03,-0.0211111
1613570983731,5.0625,12.6875,1.5,-2.77,0.27,17.49,-69.5,69,-47.0625,-0.00222222,0.0311111,-0.0122222
1613570983834,5.0625,12.6875,1.5,-0.97,-0.7,10.78,-68.75,69.375,-47.875,-0.00444444,-0.0177778,0.00555556
1613570983942,5.125,12.6875,1.4375,-0.73,1.08,8.97,-69.1875,68.6875,-48.1875,-0.0111111,-0.04,0.0166667
1613570984045,5.125,12.75,1.5,-2.12,1.18,15.25,-69.1875,68.25,-47.5,0.00777778,-0.0333333,0
1613570984148,5.125,12.75,1.5,-0.25,1,8.98,-69.1875,69.375,-47.5,0.00444444,0.0388889,-0.0133333
1613570984254,5.125,12.75,1.5,-2.38,0.94,16.52,-68.75,68.6875,-47.1875,0,0.0211111,-0.00666667
1613570984359,5.125,12.75,1.5,1.78,-1.04,2.56,-69.1875,69.375,-47.5,-0.00666667,-0.04,0.00888889
1613570984468,5.1875,12.75,1.4375,-2.73,1.26,18.59,-68.0625,69,-46.75,-0.00111111,-0.0277778,0.0111111
1613570984583,5.1875,12.75,1.4375,-3.25,0.73,19.57,-69.5,68.6875,-47.0625,0.00777778,-0.0255556,0.01
1613570984686,5.1875,12.8125,1.5,-2.37,1.24,15.12,-69.5,68.6875,-46.375,0.00666667,-0.0366667,0.00222222
1613570984794,5.1875,12.875,1.5,1.47,-1.21,5.08,-69.5,68.6875,-47.5,0.00333333,0.04,-0.0166667
1613570984897,5.1875,12.875,1.5,2.56,-0.8,-0.62,-68.75,68.25,-47.875,-0.00222222,0.0188889,-0.00888889
1613570985000,5.1875,12.9375,1.5,1.3,-1.08,3.71,-69.5,68.6875,-46,-0.0166667,-0.00777778,0.0122222
1613570985105,5.1875,12.875,1.5,-2.34,1.27,15.1,-68.75,68.25,-48.1875,-0.00666667,-0.0577778,0.0155556
1613570985212,5.1875,12.875,1.5,-3.41,1.09,19.22,-69.875,69.6875,-48.1875,0.00888889,-0.0188889,-0.00111111
1613570985318,5.1875,12.9375,1.5,-2.17,-0.08,14.4,-70.25,69,-47.0625,0.0111111,0.0255556,-0.00888889
1613570985427,5.1875,12.9375,1.5,1.61,0.14,3.07,-69.5,69,-47.875,0.00444444,0.0411111,-0.0144444
1613570985535,5.1875,13,1.5,-1.25,1.25,12.2,-69.875,69,-46.75,-0.0122222,-0.00888889,0
1613570985642,5.1875,13,1.5625,-0.27,-0.85,8.78,-69.875,69,-46.375,-0.02,-0.0155556,0.00555556
1613570985749,5.25,13.0625,1.5625,2.15,-1.07,-0.04,-69.1875,69.6875,-46,-0.00888889,-0.0222222,0.0122222
1613570985854,5.25,13.0625,1.5625,-3.59,1.78,18.85,-69.1875,68.25,-46.75,-0.01,-0.0322222,0.0144444
1613570985960,5.25,13.0625,1.5,-2.97,0.63,18.33,-69.1875,68.6875,-46,0,-0.0222222,0.00666667
1613570986064,5.25,13.0625,1.5,2.13,-0.44,1.41,-68.5,68.6875,-48.5625,0.0111111,0.0311111,-0.0133333
1613570986170,5.25,13.125,1.5,-0.45,0.6,8.33,-69.1875,68.6875,-47.5,0.00555556,0.0411111,-0.0166667
1613570986279,5.25,13.125,1.5625,2.24,-0.43,-0.37,-69.1875,68.6875,-48.1875,0.00333333,0.0311111,-0.0133333
1613570986388,5.25,13.125,1.5625,0.38,0.89,7.99,-69.5,68.6875,-46.6875,-0.0188889,-0.00111111,0.0133333
1613570986493,5.3125,13.1875,1.5625,-2.51,1.36,16.43,-68.75,68.6875,-47.875,-0.01,-0.0455556,0.0166667
1613570986601,5.3125,13.1875,1.5625,1.8,-1.03,3.24,-68.75,68.25,-48.1875,-0.00333333,-0.0144444,0.01
1613570986706,5.3125,13.1875,1.5625,2.5,-0.5,1.35,-69.5,68.25,-47.5,0.0188889,0.0222222,-0.0122222
1613570986811,5.3125,13.25,1.5625,-3,0.7,19.93,-69.1875,68.25,-47.5,-0.00777778,0.00111111,-0.00222222
1613570986917,5.3125,13.25,1.5625,-1.53,-0.36,12.36,-69.5,69,-47.0625,-0.00555556,-0.0177778,-0.00111111
1613570987024,5.3125,13.25,1.5625,1.3,-1.25,4.03,-69.1875,69,-46.375,-0.0111111,-0.0155556,0.0111111
1613570987132,5.3125,13.25,1.5625,-1.85,-0.26,13.96,-68.75,69.375,-47.5,-0.00444444,-0.04,0.0122222
1613570987240,5.375,13.25,1.5625,1.15,-1.16,4.88,-69.5,70.0625,-46,0.00333333,0.01,-0.00222222
1613570987346,5.375,13.3125,1.5625,2.48,-0.86,-0.31,-69.1875,69,-46.75,0.0144444,0.0133333,-0.0111111
1613570987454,5.375,13.3125,1.5625,-3.73,1.43,19.89,-69.5,69,-47.875,0.00777778,0.0477778,-0.0144444
1613570987559,5.375,13.375,1.5625,-2.58,0.36,14.4,-69.5,67.875,-47.875,-0.00444444,-0.00444444,-0.00444444
1613570987665,5.375,13.375,1.5625,1.32,0.2,4.53,-69.5,69,-48.5625,-0.00777778,-0.0166667,0.00555556
1613570987770,5.375,13.375,1.5625,-2.77,0.09,16.34,-69.1875,69.375,-47.0625,-0.00222222,-0.0444444,0.00777778
1613570987876,5.4375,13.375,1.625,-0.43,-0.63,8.51,-68.75,68.25,-48.1875,0.00222222,-0.0122222,0.00444444
1613570987986,5.4375,13.375,1.625,-1.12,1.33,9.85,-69.1875,68.6875,-47.0625,0.0144444,-0.0122222,-0.00333333
1613570988095,5.4375,13.4375,1.625,-3.26,1.51,18.2,-69.5,68.6875,-47.5,0.00111111,0.0477778,-0.0111111
1613570988202,5.4375,13.5,1.625,-3.62,0.88,18.41,-68.75,68.6875,-47.0625,-0.00888889,0.00555556,-0.0111111
1613570988308,5.4375,13.5,1.625,-1.48,-0.54,12.08,-68.375,68.6875,-48.1875,-0.00888889,-0.0111111,-0.00111111
1613570988413,5.4375,13.5,1.625,0.34,0.64,7.1,-69.1875,69.375,-47.0625,-0.00333333,-0.0188889,0.0111111
1613570988518,5.4375,13.5,1.625,2.38,-0.23,-0.22,-68.75,69.6875,-46.75,0.00222222,-0.0444444,0.00888889
1613570988623,5.5,13.5,1.625,0.67,0.3,5,-69.1875,69.375,-47.5,0.0122222,0.0444444,-0.0133333
1613570988729,5.5,13.5625,1.625,-2.03,1.46,12.82,-69.5,69.6875,-46.75,-0.00666667,0.0366667,-0.0155556
1613570988838,5.5,13.5625,1.625,0.66,-0.94,6.83,-69.5,68.25,-47.0625,0.00666667,0.0311111,-0.0122222
1613570988949,5.5,13.5625,1.625,2.42,-1,0.19,-68.75,67.875,-46.75,-0.00111111,-0.00111111,-0.00333333
1613570989054,5.5,13.625,1.625,1.62,0.2,2.57,-69.5,68.25,-47.875,-0.00444444,-0.0244444,0.0133333
1613570989161,5.5,13.625,1.625,-1.1,1.14,12.3,-69.1875,69,-48.1875,-0.00222222,-0.0288889,0.0133333
1613570989265,5.5625,13.625,1.625,-0.08,-0.81,10.35,-69.5,69,-47.0625,0.0122222,0.00333333,-0.0111111
1613570989370,5.5625,13.625,1.6875,-2.95,0.21,18.25,-69.1875,69,-47.5,0.00888889,0.00888889,-0.0144444
1613570989475,5.5625,13.6875,1.6875,-0.12,-0.78,8.89,-69.875,69.375,-46.375,-0.0122222,0.0177778,-0.00222222
1613570989580,5.5625,13.6875,1.6875,-0.54,0.89,9.14,-69.1875,69,-47.875,-0.0111111,-0.0366667,0.0133333
1613570989683,5.5625,13.6875,1.6875,-3.03,1.61,17.23,-69.1875,69.6875,-47.0625,-0.00222222,-0.0422222,0.0155556
1613570989792,5.5625,13.6875,1.625,0.11,0.88,7.87,-69.1875,69,-47.875,0.00333333,-0.04,0.00888889
1613570989898,5.5625,13.75,1.6875,-2.78,1.61,17.16,-69.875,69.375,-47.0625,0.00333333,0.0144444,-0.0155556
1613570990005,5.5625,13.75,1.6875,-3.47,0.89,18.7,-69.5,68.5625,-45.25,0.00111111,0.0277778,-0.0144444
1613570990114,5.5625,13.875,1.6875,2.73,-1.13,0.48,-69.875,69,-46.375,-0.00111111,0.0222222,-0.0111111
1613570990217,5.5625,13.875,1.6875,1.12,0.5,4.42,-69.5,69,-47.0625,-0.00888889,0.00888889,-0.00333333
1613570990322,5.5625,13.875,1.6875,-2.42,-0.02,17.68,-69.5,69,-46.6875,-0.0122222,-0.0544444,0.0122222
1613570990426,5.625,13.875,1.6875,0.52,-1.16,7.2,-69.5,69.375,-48.5625,-0.00444444,-0.05,0.0111111
1613570990532,5.625,13.875,1.6875,-2.85,0.15,17.16,-69.5,69.375,-47.0625,0.0133333,0.0222222,-0.00888889
1613570990636,5.625,13.875,1.6875,-0.38,-0.67,6.95,-68.75,69,-47.0625,0.00555556,0.0388889,-0.0155556
1613570990742,5.625,13.9375,1.6875,-0.72,1.01,11.33,-69.1875,69,-47.875,-0.01,0.00555556,-0.00444444
1613570990847,5.625,13.9375,1.6875,-2.92,1.27,18.2,-69.1875,69,-46.375,-0.00555556,-0.0255556,0.00333333
1613570990958,5.625,13.9375,1.75,2,-1.09,1.18,-69.5,69,-48.1875,-0.00555556,-0.0288889,0.0122222
1613570991064,5.625,13.9375,1.75,2.29,-0.4,-0.55,-69.1875,69,-47.875,0.00333333,-0.0211111,0.00111111
1613570991168,5.625,14,1.75,0.33,0.37,6.98,-68.75,69.6875,-47.875,0.00666667,0.0133333,-0.00555556
1613570991271,5.625,14,1.75,2.25,-0.36,1.58,-69.5,69.375,-46,0.00888889,0.0344444,-0.0133333
1613570991374,5.625,14.0625,1.75,-3.82,1.18,19.7,-69.5,69.6875,-46.375,-0.0155556,-0.00777778,0.00333333
1613570991477,5.625,14.0625,1.75,2.38,-0.97,2.15,-68.75,68.6875,-47.5,-0.00555556,-0.0477778,0.01
1613570991580,5.6875,14.0625,1.6875,1.24,0.54,2.8,-69.875,68.25,-47.0625,0.01,-0.0122222,0.00666667
1613570991683,5.6875,14.0625,1.75,2.75,-0.62,0.18,-69.875,68.25,-47.5,0.00111111,0.0233333,-0.0144444
1613570991786,5.625,14.125,1.75,-3.7,1.55,19.59,-69.5,68.6875,-48.1875,-0.01,0.0322222,-0.00444444
1613570991890,5.6875,14.125,1.6875,-2.51,-0.02,16.28,-69.875,68.6875,-47.875,-0.0155556,-0.0233333,0.00555556
1613570991997,5.6875,14.125,1.6875,1.35,0.06,2.36,-68.75,69.0625,-47.875,-0.00444444,-0.0366667,0.01
1613570992101,5.6875,14.125,1.75,-0.75,0.98,11.16,-69.5,69,-47.0625,-0.00111111,-0.0233333,0.00444444
1613570992206,5.6875,14.125,1.6875,2.11,-0.19,2.71,-69.1875,69.0625,-48.5625,0.00888889,0.0222222,-0.0122222
1613570992311,5.6875,14.1875,1.75,-0.78,0.95,9.29,-68.75,69.375,-46.75,0.00555556,0.0422222,-0.0133333
1613570992416,5.6875,14.25,1.6875,-0.58,-0.92,9.44,-68.75,69.375,-47.1875,-0.0122222,0.00444444,0.00666667
1613570992522,5.6875,14.25,1.75,0.11,0.9,6.73,-69.1875,69.375,-45.6875,-0.0111111,-0.0477778,0.0111111
1613570992625,5.6875,14.25,1.75,-2.03,1.26,15.75,-68.5,69.375,-48.1875,-0.00111111,0.00111111,0.00777778
1613570992730,5.6875,14.25,1.75,1.05,0.32,6.31,-68.75,69,-47.0625,0.0177778,0.04,-0.0133333
1613570992834,5.75,14.25,1.75,-1.81,1.77,15.57,-68.75,68.6875,-48.1875,0.00666667,0.0522222,-0.0133333
1613570992940,5.75,14.25,1.75,0.93,-0.9,5.3,-69.5,68.6875,-47.0625,-0.00555556,-0.00888889,0.00444444
1613570993044,5.75,14.3125,1.75,2.6,-1.11,0.98,-69.1875,69.6875,-46.375,-0.00888889,-0.0233333,0.0122222
1613570993150,5.75,14.3125,1.75,-3.6,1.55,19.61,-68.75,68.6875,-47.1875,-0.00111111,-0.0355556,0.00888889
1613570993255,5.75,14.3125,1.75,-3.05,0.48,18.66,-69.1875,68.6875,-46.75,0.00555556,-0.02,0.00222222
1613570993360,5.75,14.375,1.75,-2.93,1.44,18.63,-68.75,69.375,-48.5625,0.01,0.0566667,-0.0144444
1613570993465,5.75,14.4375,1.75,2.2,-1.08,2.31,-69.1875,68.25,-47.875,-0.00111111,0.0333333,-0.0133333
1613570993569,5.75,14.4375,1.75,2.39,-0.55,0.4,-69.5,67.875,-47.1875,-0.00888889,-0.0155556,0.00888889
1613570993676,5.75,14.375,1.75,-4.23,1.06,19.33,-69.1875,69.375,-46.75,-0.01,-0.0255556,0.0111111
1613570993779,5.75,14.375,1.75,2.43,-0.69,0.16,-69.875,69,-47.5,0.00333333,-0.0177778,0.00666667
1613570993882,5.8125,14.4375,1.75,-3.62,1.21,19.77,-68.75,68.25,-47.0625,0.00666667,0.0288889,-0.0144444
1613570993985,5.75,14.4375,1.75,2.96,-1.05,-0.55,-69.875,68.6875,-46.75,-0.00666667,0.0177778,-0.00222222
1613570994088,5.75,14.5,1.75,1.81,0.1,4.36,-69.875,69.6875,-46.75,-0.0111111,-0.0288889,0.00333333
1613570994191,5.8125,14.5,1.75,-2.58,0.17,16.21,-69.1875,69.0625,-46.375,-0.00333333,-0.0366667,0.00888889
1613570994298,5.8125,14.5,1.75,-3.86,1.68,19.51,-69.5,69.375,-47.5,0,-0.0244444,0.00888889
1613570994400,5.8125,14.5,1.75,-3.12,0.06,18.61,-69.875,68.25,-46.75,0.00444444,0.0366667,-0.0155556
1613570994508,5.8125,14.5625,1.75,2.18,-0.34,1.02,-69.1875,69,-47.1875,0.00666667,0.0455556,-0.0155556
1613570994611,5.8125,14.5625,1.75,0.36,0.65,6.74,-69.5,68.25,-46.75,0.00111111,0.0111111,-0.0133333
1613570994718,5.8125,14.625,1.75,2.47,-0.61,0.24,-69.5,69,-47.875,-0.00888889,0.0111111,-0.00555556
1613570994821,5.8125,14.625,1.75,0.77,0.46,5.33,-69.1875,69.375,-47.0625,-0.00555556,-0.0411111,0.0122222
1613570994929,5.8125,14.625,1.75,-2.46,0.26,16.58,-69.1875,69.375,-46.375,0.00777778,-0.00777778,0.00222222
1613570995032,5.8125,14.625,1.75,0.62,-1.03,5.65,-68.75,68.6875,-46.75,0.00666667,0.00666667,-0.00888889
1613570995135,5.8125,14.6875,1.75,-0.82,1.04,13.21,-69.1875,68.25,-47.875,0.00111111,0.0244444,-0.00777778
1613570995238,5.8125,14.75,1.75,1.98,-0.23,2.63,-69.1875,69,-46.375,-0.00666667,-0.0288889,0.00333333
1613570995342,5.8125,14.6875,1.75,-0.28,0.9,10.23,-68.5,69.375,-47.5,-0.01,-0.0222222,0.0122222
1613570995445,5.875,14.75,1.75,-0.73,-0.66,11.71,-69.5,70.5,-46.75,0.00444444,-0.0244444,0.01
1613570995548,5.875,14.75,1.75,0.01,1.1,9.29,-68.75,68.6875,-47.1875,0.0122222,0.0233333,-0.0144444
1613570995653,5.875,14.8125,1.75,-2.69,1.46,18.11,-69.5,68.25,-46.375,0.00444444,0.0188889,-0.0122222
1613570995759,5.875,14.8125,1.75,0.01,1.1,9.03,-69.1875,68.25,-46.75,-0.00777778,-0.0188889,0.00777778
1613570995864,5.875,14.8125,1.75,-1.89,1.15,16.36,-69.1875,69,-47.875,-0.00666667,-0.0288889,0.0122222
1613570995970,5.875,14.8125,1.75,0.42,-1.1,6.27,-68.5,69,-46.75,0,-0.0377778,0.00666667
1613570996074,5.9375,14.8125,1.75,2.53,-0.99,-0.64,-68.75,68.25,-48.5625,0.00222222,-0.0211111,0
1613570996180,5.9375,14.875,1.75,-2.98,0.94,18.54,-70.25,69.6875,-46,0.00444444,0.0488889,-0.0122222
1613570996285,5.875,14.875,1.75,-3.12,0.61,17.55,-69.1875,69.375,-47.1875,0.00111111,0.03,-0.0144444
1613570996388,5.9375,14.875,1.75,-3.36,1.33,18.78,-69.5,69.375,-46.75,-0.0111111,-0.0222222,0.01
1613570996491,5.9375,14.9375,1.75,2.89,-1.57,-0.22,-68.75,69,-46.75,0.00555556,-0.0333333,0.00888889
1613570996596,5.9375,14.9375,1.75,2.31,-0.57,-0.24,-69.5,69.375,-46.375,0,0.00333333,-0.00111111
1613570996699,5.9375,14.9375,1.8125,-3.73,1,20.83,-69.1875,68.25,-47.875,0.00666667,0.0377778,-0.0133333
1613570996806,5.9375,15,1.8125,-2.66,1.65,15.48,-68.75,69.375,-47.5,0.00888889,0.0377778,-0.0144444
1613570996909,5.9375,15.0625,1.8125,-3.76,1.08,20.08,-69.875,69,-46.375,-0.0144444,-0.0222222,0.00555556
1613570997016,5.9375,15,1.8125,2.47,-0.73,-0.04,-69.5,68.25,-47.0625,-0.00333333,-0.0366667,0.0155556
1613570997119,5.9375,15.0625,1.8125,0.66,0.73,4.53,-69.5,69,-46.375,0.00666667,0.01,0
1613570997227,5.9375,15.0625,1.8125,-2.23,-0.01,15.84,-68.5,68.6875,-46.75,0.00777778,0.0433333,-0.0144444
1613570997332,6,15.125,1.8125,0.42,-0.77,6.61,-69.1875,68.25,-46.375,-0.00111111,0.0277778,-0.0133333
1613570997439,6,15.125,1.875,-2.41,0.03,15.23,-69.1875,68.6875,-48.1875,-0.00777778,0.0266667,-0.00333333
1613570997542,6,15.1875,1.875,-0.03,-0.78,8.44,-69.1875,69,-47.5,-0.00444444,-0.0533333,0.0133333
1613570997645,6,15.125,1.8125,-0.48,1.05,10.75,-69.1875,68.6875,-47.0625,0.0111111,-0.0166667,0.00444444
1613570997750,6,15.1875,1.8125,-0.03,-0.95,9.57,-69.5,69.375,-46.375,0.0133333,0.00111111,-0.00777778
1613570997853,6,15.1875,1.8125,1.84,-1.13,1.35,-69.875,69,-48.1875,0.00777778,0.0277778,-0.0155556
1613570997956,6,15.25,1.8125,-0.95,-0.5,9.89,-69.1875,69,-47.0625,-0.01,-0.0355556,0.00777778
1613570998060,6,15.25,1.8125,0.24,0.72,9.3,-69.5,69.6875,-45.6875,-0.0122222,-0.0222222,0.01
1613570998163,6,15.25,1.8125,-2.26,1.4,15.57,-69.875,69,-47.5,0,-0.0144444,0.00222222
1613570998271,6,15.25,1.875,1.27,-1.19,3.93,-69.5,68.25,-46.75,0.01,-0.0166667,-0.00555556
1613570998374,6.0625,15.25,1.875,2.74,-1.07,-0.94,-69.1875,68.25,-48.1875,0.00444444,0.0388889,-0.0177778
1613570998481,6.0625,15.3125,1.875,0.55,-0.87,6.11,-69.1875,69.375,-46.375,-0.00555556,0.0155556,-0.00888889
1613570998584,6.0625,15.3125,1.8125,2.06,-0.91,0.59,-69.875,69,-47.0625,-0.0122222,-0.0377778,0.00777778
1613570998692,6.0625,15.3125,1.8125,-3.13,1.15,17.93,-69.875,68.25,-45.6875,0.00333333,-0.0244444,0.00444444
1613570998795,6.0625,15.3125,1.8125,-3.53,0.91,17.93,-69.875,69,-47.0625,0.00888889,-0.0188889,0
1613570998898,6.0625,15.3125,1.875,2.74,-0.55,0.29,-69.1875,69,-46.75,0.00222222,0.0344444,-0.0144444
1613570999003,6.0625,15.375,1.875,1.73,-1.42,2.28,-68.75,69,-47.5,0.01,0.0155556,-0.0155556
1613570999106,6.0625,15.3125,1.875,2.65,-1.15,0.52,-69.1875,69,-46.375,-0.00111111,-0.00111111,-0.01
1613570999210,6.0625,15.375,1.875,-3.42,1.27,20.44,-69.1875,68.6875,-46.375,-0.0111111,-0.0555556,0.0133333
1613570999315,6.0625,15.3125,1.875,2.01,-0.98,1.66,-69.5,69,-46.375,-0.00555556,-0.0355556,0.01
1613570999419,6.0625,15.375,1.875,2.1,-0.56,1.12,-69.5,69.6875,-47.5,0.0111111,0.0177778,-0.00222222
1613570999525,6.0625,15.375,1.875,2.42,-1.06,2.58,-69.1875,69.6875,-48.1875,0.00666667,0.02,-0.01
