t,ex,ey,ez
1613571055219,147.82,0.37,-0.19
1613571055219,147.82,0.37,-0.19
1613571055219,147.82,0.37,-0.19
1613571055219,147.82,0.37,-0.19
1613571055219,147.82,0.37,-0.19
1613571055219,147.82,0.37,-0.19
1613571055219,147.82,0.37,-0.19
1613571055219,147.83,0.53,-0.48
1613571055257,147.83,0.53,-0.48
1613571055257,147.83,0.53,-0.48
1613571055257,147.83,0.53,-0.48
1613571055257,147.83,0.53,-0.48
1613571055257,147.83,0.53,-0.48
1613571055257,147.83,0.53,-0.48
1613571055258,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.83,0.53,-0.48
1613571055259,147.85,0.36,0.09
1613571055297,147.85,0.36,0.09
1613571055297,147.85,0.36,0.09
1613571055298,147.85,0.36,0.09
1613571055298,147.85,0.36,0.09
1613571055298,147.85,0.36,0.09
1613571055298,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.85,0.36,0.09
1613571055299,147.87,0.36,-0.24
1613571055338,147.87,0.36,-0.24
1613571055338,147.87,0.36,-0.24
1613571055338,147.87,0.36,-0.24
1613571055338,147.87,0.36,-0.24
1613571055338,147.87,0.36,-0.24
1613571055338,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055339,147.87,0.36,-0.24
1613571055340,147.87,0.36,-0.24
1613571055340,147.87,0.36,-0.24
1613571055340,147.87,0.36,-0.24
1613571055340,147.88,0.58,-0.49
1613571055378,147.88,0.58,-0.49
1613571055378,147.88,0.58,-0.49
1613571055378,147.88,0.58,-0.49
1613571055378,147.88,0.58,-0.49
1613571055378,147.88,0.58,-0.49
1613571055378,147.88,0.58,-0.49
1613571055379,147.88,0.58,-0.49
1613571055379,147.88,0.58,-0.49
1613571055379,147.88,0.58,-0.49
1613571055379,147.88,0.58,-0.49
1613571055379,147.88,0.58,-0.49
1613571055380,147.88,0.58,-0.49
1613571055380,147.88,0.58,-0.49
1613571055380,147.88,0.58,-0.49
1613571055380,147.88,0.58,-0.49
1613571055380,147.88,0.58,-0.49
1613571055380,147.88,0.58,-0.49
1613571055380,147.88,0.58,-0.49
1613571055380,147.9,0.91,-0.61
1613571055417,147.9,0.91,-0.61
1613571055417,147.9,0.91,-0.61
1613571055417,147.9,0.91,-0.61
1613571055417,147.9,0.91,-0.61
1613571055417,147.9,0.91,-0.61
1613571055417,147.9,0.91,-0.61
1613571055418,147.9,0.91,-0.61
1613571055418,147.9,0.91,-0.61
1613571055418,147.9,0.91,-0.61
1613571055418,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.9,0.91,-0.61
1613571055419,147.92,0.48,-0.23
1613571055457,147.92,0.48,-0.23
1613571055457,147.92,0.48,-0.23
1613571055457,147.92,0.48,-0.23
1613571055457,147.92,0.48,-0.23
1613571055457,147.92,0.48,-0.23
1613571055457,147.92,0.48,-0.23
1613571055458,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.92,0.48,-0.23
1613571055459,147.93,0.85,-0.29
1613571055497,147.93,0.85,-0.29
1613571055497,147.93,0.85,-0.29
1613571055498,147.93,0.85,-0.29
1613571055498,147.93,0.85,-0.29
1613571055498,147.93,0.85,-0.29
1613571055498,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.93,0.85,-0.29
1613571055499,147.95,0.91,-0.61
1613571055538,147.95,0.91,-0.61
1613571055538,147.95,0.91,-0.61
1613571055538,147.95,0.91,-0.61
1613571055538,147.95,0.91,-0.61
1613571055538,147.95,0.91,-0.61
1613571055538,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055539,147.95,0.91,-0.61
1613571055540,147.95,0.91,-0.61
1613571055540,147.95,0.91,-0.61
1613571055540,147.95,0.91,-0.61
1613571055540,147.97,0.44,-0.3
1613571055578,147.97,0.44,-0.3
1613571055578,147.97,0.44,-0.3
1613571055578,147.97,0.44,-0.3
1613571055578,147.97,0.44,-0.3
1613571055578,147.97,0.44,-0.3
1613571055578,147.97,0.44,-0.3
1613571055579,147.97,0.44,-0.3
1613571055579,147.97,0.44,-0.3
1613571055579,147.97,0.44,-0.3
1613571055579,147.97,0.44,-0.3
1613571055579,147.97,0.44,-0.3
1613571055580,147.97,0.44,-0.3
1613571055580,147.97,0.44,-0.3
1613571055580,147.97,0.44,-0.3
1613571055580,147.97,0.44,-0.3
1613571055580,147.97,0.44,-0.3
1613571055580,147.97,0.44,-0.3
1613571055580,147.97,0.44,-0.3
1613571055580,147.98,0.18,-0.59
1613571055617,147.98,0.18,-0.59
1613571055617,147.98,0.18,-0.59
1613571055617,147.98,0.18,-0.59
1613571055617,147.98,0.18,-0.59
1613571055617,147.98,0.18,-0.59
1613571055617,147.98,0.18,-0.59
1613571055618,147.98,0.18,-0.59
1613571055618,147.98,0.18,-0.59
1613571055618,147.98,0.18,-0.59
1613571055618,147.98,0.18,-0.59
1613571055618,147.98,0.18,-0.59
1613571055619,147.98,0.18,-0.59
1613571055619,147.98,0.18,-0.59
1613571055619,147.98,0.18,-0.59
1613571055619,147.98,0.18,-0.59
1613571055619,147.98,0.18,-0.59
1613571055619,147.98,0.18,-0.59
1613571055619,147.98,0.18,-0.59
1613571055619,148,0.57,-0.6
1613571055657,148,0.57,-0.6
1613571055657,148,0.57,-0.6
1613571055657,148,0.57,-0.6
1613571055657,148,0.57,-0.6
1613571055657,148,0.57,-0.6
1613571055657,148,0.57,-0.6
1613571055658,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148,0.57,-0.6
1613571055659,148.02,0.98,-0.49
1613571055697,148.02,0.98,-0.49
1613571055697,148.02,0.98,-0.49
1613571055698,148.02,0.98,-0.49
1613571055698,148.02,0.98,-0.49
1613571055698,148.02,0.98,-0.49
1613571055698,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055699,148.02,0.98,-0.49
1613571055700,148.03,0.47,-0.31
1613571055738,148.03,0.47,-0.31
1613571055738,148.03,0.47,-0.31
1613571055738,148.03,0.47,-0.31
1613571055738,148.03,0.47,-0.31
1613571055738,148.03,0.47,-0.31
1613571055738,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055739,148.03,0.47,-0.31
1613571055740,148.03,0.47,-0.31
1613571055740,148.03,0.47,-0.31
1613571055740,148.03,0.47,-0.31
1613571055740,148.05,0.87,-0.3
1613571055778,148.05,0.87,-0.3
1613571055778,148.05,0.87,-0.3
1613571055778,148.05,0.87,-0.3
1613571055778,148.05,0.87,-0.3
1613571055778,148.05,0.87,-0.3
1613571055778,148.05,0.87,-0.3
1613571055779,148.05,0.87,-0.3
1613571055779,148.05,0.87,-0.3
1613571055779,148.05,0.87,-0.3
1613571055779,148.05,0.87,-0.3
1613571055779,148.05,0.87,-0.3
1613571055780,148.05,0.87,-0.3
1613571055780,148.05,0.87,-0.3
1613571055780,148.05,0.87,-0.3
1613571055780,148.05,0.87,-0.3
1613571055780,148.05,0.87,-0.3
1613571055780,148.05,0.87,-0.3
1613571055780,148.05,0.87,-0.3
1613571055780,148.06,0.93,-0.63
1613571055817,148.06,0.93,-0.63
1613571055817,148.06,0.93,-0.63
1613571055817,148.06,0.93,-0.63
1613571055817,148.06,0.93,-0.63
1613571055817,148.06,0.93,-0.63
1613571055817,148.06,0.93,-0.63
1613571055818,148.06,0.93,-0.63
1613571055818,148.06,0.93,-0.63
1613571055818,148.06,0.93,-0.63
1613571055818,148.06,0.93,-0.63
1613571055818,148.06,0.93,-0.63
1613571055819,148.06,0.93,-0.63
1613571055819,148.06,0.93,-0.63
1613571055819,148.06,0.93,-0.63
1613571055819,148.06,0.93,-0.63
1613571055819,148.06,0.93,-0.63
1613571055819,148.06,0.93,-0.63
1613571055819,148.06,0.93,-0.63
1613571055819,148.08,0.58,-0.17
1613571055857,148.08,0.58,-0.17
1613571055857,148.08,0.58,-0.17
1613571055857,148.08,0.58,-0.17
1613571055857,148.08,0.58,-0.17
1613571055857,148.08,0.58,-0.17
1613571055857,148.08,0.58,-0.17
1613571055858,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.08,0.58,-0.17
1613571055859,148.1,0.17,-0.33
1613571055897,148.1,0.17,-0.33
1613571055897,148.1,0.17,-0.33
1613571055898,148.1,0.17,-0.33
1613571055898,148.1,0.17,-0.33
1613571055898,148.1,0.17,-0.33
1613571055898,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.1,0.17,-0.33
1613571055899,148.11,0.52,-0.45
1613571055938,148.11,0.52,-0.45
1613571055938,148.11,0.52,-0.45
1613571055938,148.11,0.52,-0.45
1613571055938,148.11,0.52,-0.45
1613571055938,148.11,0.52,-0.45
1613571055938,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055939,148.11,0.52,-0.45
1613571055940,148.11,0.52,-0.45
1613571055940,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055980,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.13,0.72,-0.71
1613571055981,148.15,0.43,-0.2
1613571056017,148.15,0.43,-0.2
1613571056017,148.15,0.43,-0.2
1613571056017,148.15,0.43,-0.2
1613571056017,148.15,0.43,-0.2
1613571056017,148.15,0.43,-0.2
1613571056017,148.15,0.43,-0.2
1613571056018,148.15,0.43,-0.2
1613571056018,148.15,0.43,-0.2
1613571056018,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.15,0.43,-0.2
1613571056019,148.16,0.59,-0.49
1613571056057,148.16,0.59,-0.49
1613571056057,148.16,0.59,-0.49
1613571056057,148.16,0.59,-0.49
1613571056057,148.16,0.59,-0.49
1613571056057,148.16,0.59,-0.49
1613571056058,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056059,148.16,0.59,-0.49
1613571056060,148.18,0.82,-0.73
1613571056097,148.18,0.82,-0.73
1613571056098,148.18,0.82,-0.73
1613571056098,148.18,0.82,-0.73
1613571056098,148.18,0.82,-0.73
1613571056098,148.18,0.82,-0.73
1613571056098,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056099,148.18,0.82,-0.73
1613571056100,148.2,1.15,-0.34
1613571056138,148.2,1.15,-0.34
1613571056138,148.2,1.15,-0.34
1613571056138,148.2,1.15,-0.34
1613571056138,148.2,1.15,-0.34
1613571056138,148.2,1.15,-0.34
1613571056138,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056139,148.2,1.15,-0.34
1613571056140,148.2,1.15,-0.34
1613571056140,148.2,1.15,-0.34
1613571056140,148.2,1.15,-0.34
1613571056140,148.2,1.15,-0.34
1613571056140,148.21,0.66,-0.33
1613571056178,148.21,0.66,-0.33
1613571056178,148.21,0.66,-0.33
1613571056178,148.21,0.66,-0.33
1613571056178,148.21,0.66,-0.33
1613571056178,148.21,0.66,-0.33
1613571056178,148.21,0.66,-0.33
1613571056179,148.21,0.66,-0.33
1613571056179,148.21,0.66,-0.33
1613571056179,148.21,0.66,-0.33
1613571056179,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.21,0.66,-0.33
1613571056180,148.23,1.04,-0.38
1613571056217,148.23,1.04,-0.38
1613571056217,148.23,1.04,-0.38
1613571056217,148.23,1.04,-0.38
1613571056217,148.23,1.04,-0.38
1613571056217,148.23,1.04,-0.38
1613571056217,148.23,1.04,-0.38
1613571056218,148.23,1.04,-0.38
1613571056218,148.23,1.04,-0.38
1613571056218,148.23,1.04,-0.38
1613571056218,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.23,1.04,-0.38
1613571056219,148.24,0.74,-0.64
1613571056257,148.24,0.74,-0.64
1613571056257,148.24,0.74,-0.64
1613571056257,148.24,0.74,-0.64
1613571056257,148.24,0.74,-0.64
1613571056257,148.24,0.74,-0.64
1613571056258,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.24,0.74,-0.64
1613571056259,148.26,0.24,-0.46
1613571056297,148.26,0.24,-0.46
1613571056298,148.26,0.24,-0.46
1613571056298,148.26,0.24,-0.46
1613571056298,148.26,0.24,-0.46
1613571056298,148.26,0.24,-0.46
1613571056298,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056299,148.26,0.24,-0.46
1613571056300,148.28,0.57,-0.06
1613571056338,148.28,0.57,-0.06
1613571056339,148.28,0.57,-0.06
1613571056339,148.28,0.57,-0.06
1613571056339,148.28,0.57,-0.06
1613571056339,148.28,0.57,-0.06
1613571056339,148.28,0.57,-0.06
1613571056339,148.28,0.57,-0.06
1613571056339,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.28,0.57,-0.06
1613571056340,148.29,0.84,-0.26
1613571056378,148.29,0.84,-0.26
1613571056378,148.29,0.84,-0.26
1613571056378,148.29,0.84,-0.26
1613571056378,148.29,0.84,-0.26
1613571056378,148.29,0.84,-0.26
1613571056378,148.29,0.84,-0.26
1613571056379,148.29,0.84,-0.26
1613571056379,148.29,0.84,-0.26
1613571056379,148.29,0.84,-0.26
1613571056379,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.29,0.84,-0.26
1613571056380,148.31,0.66,-0.58
1613571056417,148.31,0.66,-0.58
1613571056417,148.31,0.66,-0.58
1613571056417,148.31,0.66,-0.58
1613571056417,148.31,0.66,-0.58
1613571056417,148.31,0.66,-0.58
1613571056417,148.31,0.66,-0.58
1613571056418,148.31,0.66,-0.58
1613571056418,148.31,0.66,-0.58
1613571056418,148.31,0.66,-0.58
1613571056418,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.31,0.66,-0.58
1613571056419,148.33,0.34,-0.09
1613571056457,148.33,0.34,-0.09
1613571056457,148.33,0.34,-0.09
1613571056457,148.33,0.34,-0.09
1613571056457,148.33,0.34,-0.09
1613571056457,148.33,0.34,-0.09
1613571056457,148.33,0.34,-0.09
1613571056458,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.33,0.34,-0.09
1613571056459,148.34,0.44,-0.4
1613571056497,148.34,0.44,-0.4
1613571056498,148.34,0.44,-0.4
1613571056498,148.34,0.44,-0.4
1613571056498,148.34,0.44,-0.4
1613571056498,148.34,0.44,-0.4
1613571056498,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056499,148.34,0.44,-0.4
1613571056500,148.35,0.76,-0.56
1613571056538,148.35,0.76,-0.56
1613571056538,148.35,0.76,-0.56
1613571056538,148.35,0.76,-0.56
1613571056538,148.35,0.76,-0.56
1613571056538,148.35,0.76,-0.56
1613571056538,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056539,148.35,0.76,-0.56
1613571056540,148.35,0.76,-0.56
1613571056540,148.35,0.76,-0.56
1613571056540,148.35,0.76,-0.56
1613571056540,148.35,0.76,-0.56
1613571056540,148.37,0.28,-0.62
1613571056578,148.37,0.28,-0.62
1613571056578,148.37,0.28,-0.62
1613571056578,148.37,0.28,-0.62
1613571056578,148.37,0.28,-0.62
1613571056578,148.37,0.28,-0.62
1613571056578,148.37,0.28,-0.62
1613571056579,148.37,0.28,-0.62
1613571056579,148.37,0.28,-0.62
1613571056579,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.37,0.28,-0.62
1613571056580,148.39,-0.01,-0.12
1613571056617,148.39,-0.01,-0.12
1613571056617,148.39,-0.01,-0.12
1613571056617,148.39,-0.01,-0.12
1613571056617,148.39,-0.01,-0.12
1613571056617,148.39,-0.01,-0.12
1613571056617,148.39,-0.01,-0.12
1613571056618,148.39,-0.01,-0.12
1613571056618,148.39,-0.01,-0.12
1613571056618,148.39,-0.01,-0.12
1613571056618,148.39,-0.01,-0.12
1613571056618,148.39,-0.01,-0.12
1613571056619,148.39,-0.01,-0.12
1613571056619,148.39,-0.01,-0.12
1613571056619,148.39,-0.01,-0.12
1613571056619,148.39,-0.01,-0.12
1613571056619,148.39,-0.01,-0.12
1613571056619,148.39,-0.01,-0.12
1613571056619,148.39,-0.01,-0.12
1613571056619,148.4,0.32,-0.25
1613571056657,148.4,0.32,-0.25
1613571056657,148.4,0.32,-0.25
1613571056657,148.4,0.32,-0.25
1613571056657,148.4,0.32,-0.25
1613571056657,148.4,0.32,-0.25
1613571056657,148.4,0.32,-0.25
1613571056658,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.4,0.32,-0.25
1613571056659,148.42,0.5,-0.53
1613571056697,148.42,0.5,-0.53
1613571056697,148.42,0.5,-0.53
1613571056697,148.42,0.5,-0.53
1613571056698,148.42,0.5,-0.53
1613571056698,148.42,0.5,-0.53
1613571056698,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056699,148.42,0.5,-0.53
1613571056700,148.44,0.57,0.03
1613571056738,148.44,0.57,0.03
1613571056738,148.44,0.57,0.03
1613571056738,148.44,0.57,0.03
1613571056738,148.44,0.57,0.03
1613571056738,148.44,0.57,0.03
1613571056738,148.44,0.57,0.03
1613571056739,148.44,0.57,0.03
1613571056739,148.44,0.57,0.03
1613571056739,148.44,0.57,0.03
1613571056739,148.44,0.57,0.03
1613571056739,148.44,0.57,0.03
1613571056739,148.44,0.57,0.03
1613571056740,148.44,0.57,0.03
1613571056740,148.44,0.57,0.03
1613571056740,148.44,0.57,0.03
1613571056740,148.44,0.57,0.03
1613571056740,148.44,0.57,0.03
1613571056740,148.44,0.57,0.03
1613571056740,148.45,0.36,-0.28
1613571056778,148.45,0.36,-0.28
1613571056778,148.45,0.36,-0.28
1613571056778,148.45,0.36,-0.28
1613571056778,148.45,0.36,-0.28
1613571056778,148.45,0.36,-0.28
1613571056778,148.45,0.36,-0.28
1613571056779,148.45,0.36,-0.28
1613571056779,148.45,0.36,-0.28
1613571056779,148.45,0.36,-0.28
1613571056780,148.45,0.36,-0.28
